trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
783,False,"{'a': 0.5, 'e': 0.09512812965507718}",20,14,11.482874817854293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.09484274526611194}",20,12,14.887257947496892,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.09455821703031361}",25,16,13.264673456401404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.09427454237922267}",20,12,3.157278126482967,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.09399171875208501}",25,7,32.04405929899552,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.09370974359582875}",25,0,20.80729877873007,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
789,False,"{'a': 0.5, 'e': 0.09342861436504125}",20,9,0.7999095032943204,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.09314832852194613}",20,13,14.476755286550663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.09286888353638029}",30,18,21.267056238996705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.09259027688577115}",25,8,5.7301854028991155,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.09231250605511383}",30,18,-1.078438912277127,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.0920355685369485}",20,0,25.26128632155424,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
795,False,"{'a': 0.5, 'e': 0.09175946183133765}",25,1,-20.28598300423927,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
796,False,"{'a': 0.5, 'e': 0.09148418344584364}",20,13,16.22275286355788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.0912097308955061}",30,21,16.38010315190327,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.09093610170281959}",30,16,25.63085767020855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.09066329339771112}",20,9,9.455209668632799,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.09039130351751799}",30,17,11.973089991191245,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.09012012960696544}",25,17,17.41360373828544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.08984976921814454}",20,10,19.94904704471074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.0895802199104901}",25,14,19.473058522620278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.08931147925075864}",35,14,41.13499948219363,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.08904354481300636}",20,11,5.5822204275214595,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.08877641417856734}",20,16,8.25046278132563,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.08851008493603164}",20,16,7.031219366440441,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.08824455468122355}",20,0,24.156134540492722,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.5, 'e': 0.08797982101717988}",35,21,1.8862797506901492,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.08771588155412834}",20,6,24.784515355644018,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.08745273390946595}",20,13,-26.917034707894256,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
812,False,"{'a': 0.5, 'e': 0.08719037570773755}",25,14,22.902310900970317,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.08692880458061433}",20,10,16.647550301669682,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.08666801816687249}",25,8,-24.54529452597998,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
815,False,"{'a': 0.5, 'e': 0.08640801411237187}",20,8,12.970516098499711,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.08614879007003474}",25,13,20.85585159071274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.08589034369982464}",30,12,23.65169063270961,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.08563267266872517}",20,6,-25.305769438153977,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
819,False,"{'a': 0.5, 'e': 0.085375774650719}",20,16,8.064904801661593,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.08511964732676684}",30,16,25.251428929238777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.08486428838478655}",25,0,37.296011447842986,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
822,False,"{'a': 0.5, 'e': 0.08460969551963218}",25,15,8.469212423869294,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.08435586643307329}",25,3,37.24619287769631,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.08410279883377407}",20,14,-1.3372044256742397,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.08385049043727275}",20,10,17.53491147040438,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.08359893896596093}",20,6,15.056217725709523,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.08334814214906305}",20,11,17.123012644784033,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.08309809772261587}",20,8,-20.587518910588305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
829,False,"{'a': 0.5, 'e': 0.08284880342944802}",20,2,14.788856017289529,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 0.08260025701915967}",30,18,22.80469805329335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.0823524562481022}",25,3,21.978104187843325,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.08210539887935789}",20,15,11.591883125780726,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.08185908268271981}",20,16,8.27013350407773,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.08161350543467165}",25,12,20.999255033058937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.08136866491836764}",30,12,23.377381842180224,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.08112455892361253}",25,14,-20.494209708368107,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
837,False,"{'a': 0.5, 'e': 0.0808811852468417}",20,14,10.921416374674553,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.08063854169110117}",20,6,26.664922509098815,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.08039662606602786}",35,21,24.3543095920718,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.08015543618782978}",20,7,25.558324703498265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.07991496987926629}",20,14,11.109192159262873,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.07967522496962849}",25,17,1.564214890590258,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.07943619929471961}",25,3,38.69475343763794,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.07919789069683544}",20,0,24.924542046232567,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
845,False,"{'a': 0.5, 'e': 0.07896029702474494}",20,3,11.495632960091836,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.0787234161336707}",30,16,27.51401218036076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.07848724588526969}",30,12,30.515474918919885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.07825178414761388}",20,10,14.101999153054681,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.07801702879517104}",20,12,15.599444535484142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.07778297770878553}",30,18,19.24218749696325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.07754962877565917}",25,20,9.391395308949953,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.0773169798893322}",25,0,42.207496312034934,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
853,False,"{'a': 0.5, 'e': 0.07708502894966421}",20,14,11.127650045610956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.07685377386281522}",25,8,31.46236310518058,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.07662321254122678}",20,0,32.11269855918447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
856,False,"{'a': 0.5, 'e': 0.0763933429036031}",20,8,21.662749523353238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.07616416287489229}",25,14,14.152481776542295,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.07593567038626761}",35,24,19.268237833904998,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.0757078633751088}",20,0,29.02567559929977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
860,False,"{'a': 0.5, 'e': 0.07548073978498347}",20,0,29.653972687929773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
861,False,"{'a': 0.5, 'e': 0.07525429756562853}",25,19,5.657192707428717,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.07502853467293165}",20,13,12.369935462160292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.07480344906891286}",25,10,18.206374731665335,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.07457903872170611}",20,16,8.38846269896884,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.07435530160554099}",25,20,7.783903061236347,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.07413223570072437}",20,10,19.65961559663691,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.0739098389936222}",25,10,27.278959978484064,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.07368810947664134}",25,5,21.210626379804825,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.07346704514821141}",20,2,20.169908826704226,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.07324664401276677}",25,19,10.778934404311753,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.07302690408072847}",30,0,41.495183373957914,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.07280782336848628}",30,8,25.866804648999576,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.07258939989838081}",25,14,24.483093697112515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.07237163169868567}",25,14,25.69805977564825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.07215451680358961}",20,14,6.59126271344368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.07193805325317884}",20,8,23.316099612368124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.07172223909341931}",30,14,8.822508609846754,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.07150707237613906}",25,11,22.918343399243252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.07129255115901063}",25,10,31.477645989502633,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.0710786735055336}",20,7,20.09090451543233,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.07086543748501699}",20,8,19.608828153728624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.07065284117256193}",25,11,27.192642220313285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.07044088264904425}",25,2,25.903231147312265,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.07022956000109712}",25,11,-10.4297175473552,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.07001887132109383}",20,11,17.27545815042865,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.06980881470713055}",20,11,6.167465707883863,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.06959938826300915}",25,5,33.034981765017804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.06939059009822013}",20,16,7.390095604000647,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.06918241832792547}",30,14,24.55483379675753,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.0689748710729417}",20,15,3.011894695760809,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.06876794645972288}",25,5,19.02219884350935,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.06856164262034371}",25,8,31.86715313054529,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.06835595769248268}",25,7,28.175946293762866,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.06815088981940523}",35,19,25.441241464408186,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.06794643714994701}",25,4,18.55661362670508,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.06774259783849718}",25,16,15.761606025900981,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.06753937004498169}",30,18,24.60598707078157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.06733675193484674}",25,5,32.95867464289246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.0671347416790422}",30,8,-8.609691007063864,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
900,False,"{'a': 0.5, 'e': 0.06693333745400507}",30,16,29.39328461732535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.06673253744164305}",35,22,21.428029211386338,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.06653233982931812}",20,7,26.72246674680113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.06633274280983018}",20,13,14.121487205784748,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.06613374458140069}",20,8,20.990371682101475,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.06593534334765648}",20,3,24.545568653902123,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.06573753731761352}",20,10,21.386248069569067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.06554032470566068}",20,11,16.382442541715818,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.0653437037315437}",25,8,-25.32089818198072,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
909,False,"{'a': 0.5, 'e': 0.06514767262034907}",20,12,14.49043361653572,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.06495222960248802}",20,6,26.067630689837767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.06475737291368056}",30,0,45.684446221916986,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.5, 'e': 0.06456310079493952}",25,14,19.57646493355717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.06436941149255469}",20,11,16.822727052956044,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 0.06417630325807702}",20,15,1.4194792663291866,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.0639837743483028}",25,14,18.596712671670296,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.06379182302525789}",25,19,8.823328781473442,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.06360044755618212}",25,12,23.61001738430921,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.5, 'e': 0.06340964621351357}",25,7,22.047939953985797,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.06321941727487303}",20,6,23.401414037048887,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.0630297590230484}",20,13,12.859064008211035,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 0.06284066974597925}",30,19,22.589088573061495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.06265214773674131}",25,10,24.687369372692796,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 0.06246419129353109}",20,9,15.771429166341322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.0622767987196505}",20,0,24.744703890298,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
925,False,"{'a': 0.5, 'e': 0.06208996832349155}",20,0,26.083365663830538,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
926,False,"{'a': 0.5, 'e': 0.06190369841852107}",20,16,7.9768912984464215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.06171798732326551}",25,11,9.643294019768145,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
928,False,"{'a': 0.5, 'e': 0.06153283336129571}",20,16,9.059949426787483,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.061348234861211826}",30,19,22.386316742001,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.06116419015662819}",25,18,13.28672781267323,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.0609806975861583}",20,3,-14.976676953641743,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
932,False,"{'a': 0.5, 'e': 0.06079775549339983}",30,17,24.28381664265297,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.06061536222691963}",30,10,18.866519084273303,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.06043351614023887}",20,9,19.79439141676102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.060252215591818155}",20,0,32.199743910322205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
936,False,"{'a': 0.5, 'e': 0.0600714589450427}",20,13,14.845938200255185,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.05989124456820757}",25,0,34.4522196025664,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
938,False,"{'a': 0.5, 'e': 0.059711570834502944}",25,10,29.81884364708054,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.05953243612199943}",20,7,23.82036053890217,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.05935383881363344}",20,4,30.093651464030568,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.5, 'e': 0.05917577729719254}",20,13,13.636007016559985,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.5, 'e': 0.05899824996530096}",20,13,0.7319362208848899,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.05882125521540506}",20,8,9.502036469417874,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.05864479144975884}",25,11,12.118118726570732,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.05846885707540957}",20,12,12.948343913383205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.05829345050418334}",20,13,12.369413157299752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.05811857015267079}",20,8,21.082313518174583,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.5, 'e': 0.057944214442212774}",30,10,33.12640514561522,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.05777038179888613}",30,8,33.454192148216706,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.05759707065348948}",20,6,28.821477074898162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.5, 'e': 0.05742427944152901}",20,7,22.659993848139337,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.057252006603204425}",20,12,11.782501416628538,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.05708025058339481}",20,13,14.98556733034925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.5, 'e': 0.056909009831644625}",30,20,19.30666549448025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.05673828280214969}",30,15,15.36760743382852,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.05656806795374324}",25,11,-15.969965335484552,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
957,False,"{'a': 0.5, 'e': 0.056398363749882004}",20,12,15.266010213863643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 0.05622916865863236}",30,8,8.595003159286854,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.056060481152656466}",20,3,28.123025281786756,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.0558922997091985}",25,13,23.80983511056813,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.0557246228100709}",25,2,33.806968250738755,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 0.055557448941640684}",25,12,21.83952594875286,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.05539077659481576}",30,13,38.12711649885827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.5, 'e': 0.05522460426503131}",20,14,0.6725649151718249,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.05505893045223622}",25,9,29.530234625604912,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.054893753660879514}",20,13,14.561160235044841,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.5, 'e': 0.054729072399896876}",25,13,19.35730268561887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
